예측유형,학교유형,학교명,SIG_KOR_NM,SIG_CD,년2023,년2024,년2025,년2026,년2027,년2028,년2029,년2030,년2031,년2032,년2033,년2034,년2035,년2036,년2037,년2038,년2039,년2040,년2041,년2042
CRU,초등학교,대구학산초등학교,달서구,27290,86,61,33,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CRU,초등학교,대구학정초등학교,북구,27230,681,659,624,597,556,510,456,413,369,331,297,268,240,210,183,157,134,112,104,97
CRU,초등학교,대구한샘초등학교,달서구,27290,1289,1300,1284,1284,1252,1205,1135,1083,1025,977,935,902,871,825,783,738,699,655,609,571
CRU,초등학교,대구한솔초등학교,달서구,27290,1214,1318,1395,1488,1541,1571,1562,1569,1558,1557,1558,1568,1577,1555,1531,1497,1468,1423,1323,1240
CRU,초등학교,대구한실초등학교,달서구,27290,537,542,535,535,522,502,473,451,427,407,390,376,363,344,326,308,291,273,254,238
CRU,초등학교,대구함지초등학교,북구,27230,329,257,179,105,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CRU,초등학교,대구해서초등학교,동구,27140,468,467,458,455,440,421,395,375,354,336,321,308,297,281,266,250,237,221,206,193
CRU,초등학교,대구해안초등학교,동구,27140,127,128,127,127,124,119,112,107,101,97,92,89,86,82,77,73,69,65,60,56
CRU,초등학교,대구현풍초등학교,달성군,27710,253,255,252,252,245,236,222,212,201,192,183,177,171,162,153,145,137,128,119,112
CRU,초등학교,대구호산초등학교,달서구,27290,309,279,238,198,152,104,57,15,0,0,0,0,0,0,0,0,0,0,0,0
CRU,초등학교,대구화남초등학교,달성군,27710,395,347,291,239,183,128,75,28,0,0,0,0,0,0,0,0,0,0,0,0
CRU,초등학교,대구화동초등학교,달성군,27710,237,211,182,155,125,95,65,39,16,0,0,0,0,0,0,0,0,0,0,0
CRU,초등학교,대구화원초등학교,달성군,27710,360,320,271,224,171,118,67,22,0,0,0,0,0,0,0,0,0,0,0,0
CRU,초등학교,대구황금초등학교,수성구,27260,721,762,784,813,819,812,786,769,745,725,708,695,683,658,634,606,582,552,513,481
CRU,초등학교,대구효동초등학교,동구,27140,102,101,98,97,93,88,82,77,72,67,64,60,58,54,51,47,44,41,38,36
CRU,초등학교,대구효명초등학교,남구,27200,447,454,451,453,443,427,403,385,365,348,333,322,311,294,279,263,249,234,217,204
CRU,초등학교,대구효목초등학교,동구,27140,373,343,306,273,234,194,154,119,86,57,31,7,0,0,0,0,0,0,0,0
CRU,초등학교,대구효신초등학교,동구,27140,99,62,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CRU,초등학교,동대구초등학교,동구,27140,548,552,545,546,532,512,482,460,435,415,397,383,370,351,333,314,297,278,259,242
CRU,초등학교,북대구초등학교,북구,27230,385,342,292,247,196,146,98,55,16,0,0,0,0,0,0,0,0,0,0,0
CRU,초등학교,서대구초등학교,서구,27170,140,136,130,127,120,113,103,96,89,83,78,74,70,65,61,57,53,49,45,43
CRU,초등학교,영신초등학교,동구,27140,718,708,684,669,637,599,551,513,473,440,410,384,361,332,305,279,256,232,216,202
CRU,초등학교,효성초등학교,달서구,27290,552,557,550,543,523,503,472,445,417,396,378,360,344,325,306,286,268,250,233,218
SSM,초등학교,경북대학교사범대학부설초등학교,중구,27110,535,519,493,473,441,406,364,331,297,270,246,227,209,189,171,152,135,119,116,115
SSM,초등학교,계성초등학교,중구,27110,741,735,714,702,673,637,589,553,514,483,460,442,427,407,389,369,352,335,327,322
SSM,초등학교,남대구초등학교,남구,27200,112,96,77,60,42,24,7,0,0,0,0,0,0,0,0,0,0,0,0,0
SSM,초등학교,대구가창초등학교,달성군,27710,171,172,170,170,166,160,150,144,136,130,127,124,122,119,116,112,109,107,104,102
SSM,초등학교,대구감삼초등학교,달서구,27290,181,151,116,81,44,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSM,초등학교,대구감천초등학교,달서구,27290,250,195,137,81,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSM,초등학교,대구강동초등학교,동구,27140,1019,974,916,865,796,720,635,565,495,437,387,343,302,259,219,179,143,108,105,104
SSM,초등학교,대구강림초등학교,달성군,27710,792,803,741,743,726,709,648,609,584,527,398,314,349,376,439,807,824,841,857,477
SSM,초등학교,대구강북초등학교,북구,27230,768,705,627,558,477,395,311,238,171,111,56,5,0,0,0,0,0,0,0,0
SSM,초등학교,대구경동초등학교,수성구,27260,1505,1491,1447,1421,1360,1285,1187,1112,1033,970,922,885,854,812,774,734,697,663,647,638
SSM,초등학교,대구경운초등학교,서구,27170,426,380,326,277,222,167,114,67,25,0,0,0,0,0,0,0,0,0,0,0
SSM,초등학교,대구경진초등학교,북구,27230,73,53,31,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSM,초등학교,대구고산초등학교,수성구,27260,858,813,783,701,633,514,426,321,258,185,155,117,114,100,112,110,125,123,120,118
SSM,초등학교,대구공산초등학교,동구,27140,105,105,104,104,102,98,92,88,83,80,77,76,75,73,71,69,67,65,64,63
SSM,초등학교,대구관남초등학교,북구,27230,294,247,196,147,96,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SSM,초등학교,대구관문초등학교,북구,27230,1113,1122,1108,1109,1081,1040,980,936,887,850,824,808,797,774,755,732,713,695,677,668
SSM,초등학교,대구관음초등학교,북구,27230,183,133,80,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSM,초등학교,대구관천초등학교,북구,27230,112,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSM,초등학교,대구교동초등학교,북구,27230,149,108,65,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSM,초등학교,대구교육대학교대구부설초등학교,달서구,27290,458,464,460,461,450,434,410,392,372,356,346,339,335,325,317,308,300,292,285,281
SSM,초등학교,대구구암초등학교,북구,27230,258,191,120,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSM,초등학교,대구구지초등학교,달성군,27710,561,551,530,515,487,455,425,385,352,325,304,286,271,253,235,218,202,187,173,161
SSM,초등학교,대구금계초등학교,달성군,27710,166,167,165,165,161,155,146,139,132,126,123,120,119,115,112,109,106,103,101,99
SSM,초등학교,대구금포초등학교,달성군,27710,90,91,90,90,87,84,79,76,72,69,67,65,64,63,61,59,58,56,55,54
SSM,초등학교,대구남덕초등학교,남구,27200,249,250,246,245,239,229,216,206,195,187,182,178,175,171,166,161,157,153,149,147
SSM,초등학교,대구남도초등학교,남구,27200,517,481,440,408,364,316,265,225,187,153,121,92,67,41,15,0,0,0,0,0
SSM,초등학교,대구남동초등학교,달성군,27710,129,71,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSM,초등학교,대구남명초등학교,남구,27200,167,149,128,109,87,66,45,27,10,0,0,0,0,0,0,0,0,0,0,0
SSM,초등학교,대구남부초등학교,달서구,27290,331,312,287,265,237,207,175,149,123,101,81,64,47,30,14,0,0,0,0,0
SSM,초등학교,대구남산초등학교,중구,27110,951,960,948,948,924,889,838,800,758,726,705,690,681,662,645,626,609,594,579,571
SSM,초등학교,대구남송초등학교,달서구,27290,248,209,165,124,80,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSM,초등학교,대구내당초등학교,달서구,27290,191,164,133,105,75,45,17,0,0,0,0,0,0,0,0,0,0,0,0,0
SSM,초등학교,대구내서초등학교,서구,27170,208,187,160,135,106,77,48,23,0,0,0,0,0,0,0,0,0,0,0,0
SSM,초등학교,대구노변초등학교,수성구,27260,539,482,415,355,286,219,152,94,40,0,0,0,0,0,0,0,0,0,0,0
SSM,초등학교,대구노전초등학교,달서구,27290,347,278,204,133,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSM,초등학교,대구논공초등학교,달성군,27710,157,127,90,54,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSM,초등학교,대구다사초등학교,달성군,27710,820,827,817,817,796,766,722,689,653,626,607,595,587,571,556,540,525,512,499,492
SSM,초등학교,대구달산초등학교,북구,27230,916,872,811,761,693,620,539,472,407,352,304,261,221,180,141,104,68,35,34,34
SSM,초등학교,대구달서초등학교,서구,27170,806,802,781,770,739,701,650,612,571,538,514,495,480,459,440,419,401,384,374,369
SSM,초등학교,대구달성초등학교,서구,27170,373,388,394,404,402,395,378,367,353,342,336,333,331,325,319,312,306,300,292,288
SSM,초등학교,대구대곡초등학교,달서구,27290,410,366,319,275,225,175,126,84,44,9,0,0,0,0,0,0,0,0,0,0
SSM,초등학교,대구대남초등학교,달서구,27290,403,365,315,266,210,153,96,45,0,0,0,0,0,0,0,0,0,0,0,0
SSM,초등학교,대구대덕초등학교,남구,27200,225,221,213,207,197,184,169,157,145,135,127,121,116,110,104,98,92,87,85,84
SSM,초등학교,대구대동초등학교,북구,27230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSM,초등학교,대구대명초등학교,남구,27200,468,423,369,320,265,209,154,106,61,21,0,0,0,0,0,0,0,0,0,0
SSM,초등학교,대구대봉초등학교,남구,27200,489,453,407,368,320,271,220,177,136,100,68,37,9,0,0,0,0,0,0,0
SSM,초등학교,대구대산초등학교,북구,27230,121,97,70,45,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSM,초등학교,대구대서초등학교,달서구,27290,665,670,662,662,645,621,585,559,530,507,492,482,476,462,451,437,426,415,405,399
SSM,초등학교,대구대성초등학교,서구,27170,105,52,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSM,초등학교,대구대실초등학교,달성군,27710,1263,1316,1341,1280,1237,1133,1012,870,885,829,785,751,723,685,650,614,582,551,522,499
SSM,초등학교,대구대진초등학교,달서구,27290,379,319,252,190,124,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SSM,초등학교,대구대천초등학교,북구,27230,328,284,235,190,140,92,47,6,0,0,0,0,0,0,0,0,0,0,0,0
SSM,초등학교,대구대청초등학교,수성구,27260,1364,1376,1359,1359,1325,1276,1201,1147,1087,1042,1011,990,977,949,925,898,874,852,830,819
SSM,초등학교,대구덕성초등학교,동구,27140,182,163,141,120,97,74,52,32,14,0,0,0,0,0,0,0,0,0,0,0
SSM,초등학교,대구덕인초등학교,달서구,27290,358,342,318,299,273,244,213,187,162,141,122,106,90,75,60,45,32,19,18,18
SSM,초등학교,대구도남초등학교,북구,27230,381,351,313,280,241,200,159,124,91,62,35,10,0,0,0,0,0,0,0,0
SSM,초등학교,대구도림초등학교,달성군,27710,379,365,342,324,299,271,240,214,188,167,149,133,118,102,88,73,60,47,46,45
SSM,초등학교,대구도원초등학교,달서구,27290,357,303,239,178,111,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSM,초등학교,대구동곡초등학교,달성군,27710,62,63,62,62,60,58,55,52,49,47,46,45,44,43,42,41,40,39,38,37
SSM,초등학교,대구동덕초등학교,중구,27110,264,267,265,265,259,249,235,224,213,204,198,194,191,186,181,176,171,167,162,160
SSM,초등학교,대구동도초등학교,수성구,27260,1465,1478,1459,1356,1271,1127,970,795,784,701,632,572,517,457,401,346,295,246,200,158
SSM,초등학교,대구동문초등학교,수성구,27260,156,137,116,97,75,54,34,16,0,0,0,0,0,0,0,0,0,0,0,0
SSM,초등학교,대구동변초등학교,북구,27230,573,506,429,358,280,203,129,63,3,0,0,0,0,0,0,0,0,0,0,0
SSM,초등학교,대구동부초등학교,동구,27140,77,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSM,초등학교,대구동산초등학교,수성구,27260,329,290,246,205,160,115,73,35,0,0,0,0,0,0,0,0,0,0,0,0
SSM,초등학교,대구동성초등학교,수성구,27260,912,866,801,746,674,598,515,446,378,321,271,226,184,142,102,64,28,0,27,0
SSM,초등학교,대구동신초등학교,동구,27140,749,755,746,746,727,700,660,630,597,572,555,544,536,521,508,493,480,467,456,449
SSM,초등학교,대구동원초등학교,수성구,27260,454,446,433,423,404,380,349,326,301,282,266,254,244,231,219,206,195,184,179,177
SSM,초등학교,대구동인초등학교,중구,27110,240,215,185,158,128,97,68,42,18,0,0,0,0,0,0,0,0,0,0,0
SSM,초등학교,대구동일초등학교,수성구,27260,728,734,725,725,707,680,641,612,580,556,539,528,521,506,494,479,466,454,443,437
SSM,초등학교,대구동천초등학교,수성구,27260,1558,1566,1541,1433,1342,1190,1025,844,826,738,663,599,540,476,416,357,303,251,202,157
SSM,초등학교,대구동촌초등학교,동구,27140,548,551,544,543,528,508,478,455,431,412,399,391,385,374,364,352,342,333,325,320
SSM,초등학교,대구동평초등학교,북구,27230,879,812,728,654,566,475,382,303,228,162,102,47,0,0,0,0,0,0,0,0
SSM,초등학교,대구동호초등학교,동구,27140,515,501,480,469,447,423,392,370,347,330,317,309,303,293,285,276,268,260,254,250
SSM,초등학교,대구두류초등학교,서구,27170,53,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSM,초등학교,대구두산초등학교,수성구,27260,349,346,337,333,320,304,283,267,251,238,228,222,217,209,202,194,187,181,177,174
SSM,초등학교,대구들안길초등학교,수성구,27260,369,356,338,326,307,286,261,242,223,208,197,188,181,172,164,156,149,142,139,137
SSM,초등학교,대구만촌초등학교,수성구,27260,228,214,208,194,155,108,69,48,34,16,0,0,0,0,0,0,0,0,0,0
SSM,초등학교,대구매곡초등학교,달성군,27710,558,563,556,556,542,522,491,469,445,426,413,405,399,388,378,367,357,348,340,335
SSM,초등학교,대구매동초등학교,수성구,27260,336,297,252,211,165,120,77,38,3,0,0,0,0,0,0,0,0,0,0,0
SSM,초등학교,대구매천초등학교,북구,27230,366,361,349,342,327,310,287,270,252,238,228,221,215,207,200,192,185,179,174,172
SSM,초등학교,대구매호초등학교,수성구,27260,455,378,293,214,130,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSM,초등학교,대구명곡초등학교,달성군,27710,188,147,103,60,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSM,초등학교,대구명덕초등학교,중구,27110,350,348,340,337,327,314,295,281,266,255,247,242,238,232,226,219,213,208,203,200
SSM,초등학교,대구문성초등학교,북구,27230,463,405,335,268,195,124,57,0,0,0,0,0,0,0,0,0,0,0,0,0
SSM,초등학교,대구반송초등학교,달성군,27710,78,78,77,77,75,73,68,65,62,59,58,56,56,54,53,51,50,48,47,47
SSM,초등학교,대구반야월초등학교,동구,27140,768,743,702,671,624,572,511,462,413,371,337,308,281,252,224,197,172,148,144,142
SSM,초등학교,대구방촌초등학교,동구,27140,267,227,183,141,97,55,15,0,0,0,0,0,0,0,0,0,0,0,0,0
SSM,초등학교,대구범물초등학교,수성구,27260,166,150,132,116,97,79,61,46,32,19,8,0,0,0,0,0,0,0,0,0
SSM,초등학교,대구범어초등학교,수성구,27260,747,778,794,819,822,815,790,775,755,742,739,742,750,746,744,739,735,732,714,703
SSM,초등학교,대구범일초등학교,수성구,27260,726,687,632,587,527,464,396,339,284,237,195,157,122,86,52,20,0,0,0,0
SSM,초등학교,대구복명초등학교,수성구,27260,240,242,239,239,233,225,211,202,191,183,178,174,172,167,163,158,154,150,146,144
SSM,초등학교,대구복현초등학교,북구,27230,968,976,964,964,940,905,852,814,771,739,717,703,693,674,657,637,620,604,589,581
SSM,초등학교,대구본리초등학교,달서구,27290,1257,1271,1257,1259,1228,1183,1114,1064,1009,967,938,919,907,881,859,833,811,791,771,760
SSM,초등학교,대구봉덕초등학교,남구,27200,574,513,481,484,465,416,350,303,272,251,226,197,169,146,128,110,89,68,66,65
SSM,초등학교,대구봉무초등학교,동구,27140,1125,1134,1120,1121,1092,1051,990,946,896,859,833,816,805,783,763,740,720,702,685,675
SSM,초등학교,대구북동초등학교,달성군,27710,207,161,112,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSM,초등학교,대구북부초등학교,북구,27230,220,169,115,63,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSM,초등학교,대구북비산초등학교,서구,27170,127,92,53,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSM,초등학교,대구불로초등학교,동구,27140,281,266,246,230,209,187,162,142,123,107,93,81,69,58,47,37,27,18,18,18
SSM,초등학교,대구비봉초등학교,서구,27170,78,56,33,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSM,초등학교,대구비산초등학교,서구,27170,298,257,209,161,111,62,16,0,0,0,0,0,0,0,0,0,0,0,0,0
SSM,초등학교,대구비슬초등학교,달성군,27710,1592,1677,1726,1694,1669,1576,1456,1319,1337,1285,1251,1230,1217,1187,1160,1129,1103,1078,1055,1043
SSM,초등학교,대구사수초등학교,북구,27230,1079,1120,1137,1065,1018,913,796,656,677,623,579,543,511,473,438,403,370,340,311,286
SSM,초등학교,대구사월초등학교,수성구,27260,1287,1298,1282,1282,1250,1203,1133,1082,1025,982,953,934,921,895,873,847,824,803,783,772
SSM,초등학교,대구산격초등학교,북구,27230,317,276,229,185,138,92,48,9,0,0,0,0,0,0,0,0,0,0,0,0
SSM,초등학교,대구삼덕초등학교,중구,27110,471,475,469,469,457,440,415,396,375,360,349,342,337,328,319,310,302,294,287,283
SSM,초등학교,대구삼영초등학교,북구,27230,482,459,442,445,442,432,409,390,368,351,340,334,329,321,313,303,295,287,280,276
SSM,초등학교,대구삼육초등학교,수성구,27260,233,235,232,232,226,218,205,196,186,178,173,169,167,162,158,153,149,145,142,140
SSM,초등학교,대구상원초등학교,달서구,27290,302,289,270,255,233,210,185,163,143,125,110,96,84,71,59,47,36,25,25,25
SSM,초등학교,대구상인초등학교,달서구,27290,511,521,520,525,516,501,476,457,436,421,411,405,401,392,384,374,365,357,349,344
SSM,초등학교,대구새론초등학교,동구,27140,1381,1444,1477,1425,1388,1287,1166,1026,1044,989,949,920,897,862,831,797,766,738,711,693
SSM,초등학교,대구서도초등학교,서구,27170,234,185,132,81,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSM,초등학교,대구서동초등학교,달성군,27710,869,883,865,879,870,850,812,787,765,735,723,717,717,705,696,684,674,664,656,654
SSM,초등학교,대구서변초등학교,북구,27230,425,396,360,329,290,250,207,171,137,107,81,56,33,10,0,0,0,0,0,0
SSM,초등학교,대구서부초등학교,서구,27170,240,187,128,69,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSM,초등학교,대구서재초등학교,달성군,27710,798,805,795,795,775,746,703,671,636,609,591,579,571,555,541,525,511,498,486,479
SSM,초등학교,대구서촌초등학교,동구,27140,65,66,65,65,63,61,57,55,52,50,48,47,47,45,44,43,42,41,40,39
SSM,초등학교,대구서평초등학교,서구,27170,43,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSM,초등학교,대구선원초등학교,달서구,27290,239,195,145,98,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSM,초등학교,대구성곡초등학교,달서구,27290,327,275,211,146,77,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSM,초등학교,대구성남초등학교,달서구,27290,284,247,202,160,113,67,23,0,0,0,0,0,0,0,0,0,0,0,0,0
SSM,초등학교,대구성당초등학교,달서구,27290,1163,1149,1111,1088,1038,977,908,839,775,724,684,653,626,592,560,528,498,470,443,422
SSM,초등학교,대구성동초등학교,수성구,27260,1691,1705,1684,1684,1642,1580,1488,1422,1347,1291,1252,1227,1210,1176,1147,1112,1083,1055,1029,1014
SSM,초등학교,대구성명초등학교,남구,27200,228,192,150,109,65,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSM,초등학교,대구성북초등학교,북구,27230,355,324,278,240,195,151,108,70,35,3,0,0,0,0,0,0,0,0,0,0
SSM,초등학교,대구성산초등학교,달서구,27290,455,447,430,419,398,373,343,319,294,275,260,248,239,226,214,203,192,182,178,175
SSM,초등학교,대구성서초등학교,달서구,27290,298,291,277,268,252,234,213,196,179,165,154,146,138,129,121,112,105,98,95,94
SSM,초등학교,대구성지초등학교,달서구,27290,317,267,219,180,139,97,54,14,0,0,0,0,0,0,0,0,0,0,0,0
SSM,초등학교,대구세천초등학교,달성군,27710,1514,1645,1754,1887,1962,2001,1986,1992,1980,1987,2016,2062,2119,2141,2166,2179,2196,2213,2158,2128
SSM,초등학교,대구세현초등학교,달성군,27710,1354,1620,1833,2052,2198,2295,2319,2357,2359,2374,2407,2455,2511,2522,2534,2528,2524,2519,2456,2422
SSM,초등학교,대구송일초등학교,달서구,27290,469,431,385,343,294,244,193,149,108,72,39,8,0,0,0,0,0,0,0,0
